image_name	cell_number	mRNA_entry	peptide_entry	pep_amp	normalized_pep_amp	distance	X Coord	Y Coord	Z Coord
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	13	312	1137.68	0.47068558213043066	693.1396684651622	54945.7	74516	6571.18
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	261	3121	6666.26	1.9981715614864908	195.4328529188478	173020	141143	3505.19
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	12	313	1278.11	0.5287848510800266	577.9230744657996	53472.9	74323.2	6153.94
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	14	322	2328.21	0.9632364805322146	452.8228019877062	52307.5	76107.1	6247.55
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	262	3264	6137.26	1.8396069756428013	566.325877918359	112769	140823	5827.8
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	263	3269	6450.05	1.9333639072232316	363.07712679264165	112043	141005	6706.6
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	266	3276	6797.81	2.0376028871343874	126.03570922560003	112830	142943	7215.95
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	269	3281	5676.59	1.7015238985906038	437.90524089122295	112440	143787	6113.95
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	268	3282	4296.05	1.2877152911413654	320.11560411826224	113817	143705	4997.57
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	270	3287	5983.62	1.7935543046238513	48.041648597857254	112545	144438	4097.66
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	271	3290	7015.32	2.102800208621837	423.2540608192673	112588	145014	4423.42
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	272	3291	5910.98	1.7717808991121582	69.85699678629192	113897	145309	4487.95
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	274	3295	7182.22	2.1528274853275304	130.77079184588584	113254	145787	4210.55
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	3	33	3534.09	1.4621380431679678	697.9322457087073	123199	9945.99	4980.47
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	277	3303	4957.97	1.4861218519384447	135.14806694880988	112876	146422	5429.38
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	279	3305	7108.58	2.130754335797229	401.9378061342327	113882	146647	4095.15
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	281	3345	6346.1	1.9022055164889187	581.6296072243915	116509	152210	6068.49
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	282	3354	6301.53	1.888845925579555	580.576437689302	117257	153834	5349.07
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	283	3374	5644.44	1.691887128392353	474.89367230991826	117600	155734	5473.93
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	284	3375	6061.91	1.8170212638406802	303.3298534598927	118109	156382	5789.45
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	285	3376	3046.62	0.913206121971836	663.6279077917083	116204	157127	9188.72
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	287	3378	5630.12	1.6875947940458849	251.3662666309861	117084	157067	7669.37
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	288	3389	6988.47	2.0947520817222096	639.4098841901023	119471	158020	2911.13
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	289	3395	7132.54	2.1379362024830795	283.17662332897464	117533	159068	4733.8
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	290	3400	5296.18	1.5874982764718932	598.6017039735186	117698	159941	4927.84
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	292	3413	2891.49	0.8667068323651601	305.5552323230614	116125	164463	3518.69
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	293	3452	5877.25	1.7616705333645069	681.1196664316777	118198	171402	6214.15
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	296	3487	3311.93	0.9927312075487533	588.9804750583843	117985	177243	3765.36
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	297	3489	2551.25	0.7647219274739373	379.0118731649445	119518	177277	5827.18
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_2	295	3490	4728.76	1.4174175254332801	692.1228214702936	118944	176892	7926.74
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	299	3518	7230.94	2.1674310139141175	572.8079957542492	100003	141857	5269.52
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	300	3524	7309.31	2.190921952652435	319.52660296131836	98391.5	142155	6614.98
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	304	3531	4111.88	1.23251143523431	260.1691757299469	97728.5	142808	5296.92
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	305	3532	5065.97	1.5184942059481203	482.3658466351088	99635.9	142832	4222.73
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	303	3533	3102.41	0.9299288407699824	91.60654998415288	97127.2	142640	4694.79
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	306	3538	6788.2	2.0347223471155633	41.48493702538308	98063.8	143528	5114.41
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	309	3553	6910.4	2.0713510661894743	267.71933064313066	98563.1	144393	4674.71
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	311	3558	6039.1	1.8101841027762293	219.92044015961773	100050	146003	4793.46
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	312	3562	6900.12	2.0682696976781827	446.72250894710913	100875	146371	6569.87
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	313	3570	5468.97	1.6392910454471883	428.3223085481306	101459	147894	7102.83
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	315	3583	5205.81	1.5604104095102784	476.7315806614871	101039	148638	6912.1
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	316	3595	6605.42	1.9799351353943733	72.80109889280519	103035	150579	6047.55
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	4	36	2034.68	0.8417960588646585	451.91489475342615	120487	9976.39	4831.43
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	318	3608	5105.65	1.53038804860649	263.53178176455305	103040	152848	6011.02
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	319	3619	5661.23	1.696919830464783	698.7374328029092	104673	155356	6580.74
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	320	3621	5777.27	1.7317021263840682	633.2408704434672	105522	155582	5819.09
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	321	3633	6877.49	2.0614864905370816	210.261741645978	106257	157538	11122.8
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	2	37	3855.17	1.594976562532322	665.6899951178482	121652	9706.74	4934.17
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_3	323	3717	7054.72	2.1146101229549967	321.70794208412076	108227	180505	4536.06
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	326	3736	3479.55	1.0429742999478446	625.3236282118231	66649.4	125626	8223.08
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	332	3752	5840.38	1.750618971398426	633.2715373360895	68816.1	127272	7944
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	336	3757	4617.96	1.3842058881715016	428.49878646269684	73561.5	128646	8972.73
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	339	3778	5791.24	1.7358895503240233	560.4241607925175	75406.8	130933	8945.84
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	340	3813	5086.13	1.5245370453632598	237.44683615495913	80841.2	132893	6976.38
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	341	3823	6782.92	2.0331396986973127	399.6300914595849	82302	133226	7245.73
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	342	3870	7313.25	2.1921029440857507	632.2640587602648	86852.2	135238	7899.56
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	343	3876	5656.01	1.695355166687649	555.5601587587049	84592.5	135949	7659.1
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	344	3877	5459.88	1.6365663723180406	653.3146332357803	83284.2	136374	7279.12
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	345	3891	1925.07	0.5770282179019117	106.19868172439229	84050.4	136526	7258.77
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_4	346	3897	6040.18	1.8105078263163261	575.7623120698308	86112.1	136656	6422.18
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	347	3906	1414.66	0.42403587336414705	369.3557769955654	89807.5	142632	6129.41
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	351	3911	6303.24	1.889358487851375	682.9021965113279	86830	144174	5331.7
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	349	3916	1885.08	0.5650414545977736	629.2123965720948	90955.7	143537	7651.15
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	350	3922	3797.3	1.1382179618605712	276.5720340164542	85397.1	143820	6630.39
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	348	3929	6312.02	1.8919902403347544	533.6084332167113	89705.2	143514	5565.63
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	352	3942	6741.89	2.020841201613822	273.1057670573782	87137.7	144634	6056.56
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	355	3967	6355.88	1.905137012990906	672.19628085851	83983.6	148236	5980.72
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	354	3968	5597.84	1.6779190571252152	645.9680255244814	85192.2	147987	4035.04
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	356	3981	5714.28	1.7128212506519434	416.518234894942	80663.5	150901	6624.84
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	357	3983	3636.95	1.090154008476761	670.5603999640897	80043.2	152008	6968.63
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_5	358	3987	3253.99	0.9753640391105995	516.0121703991177	80945.3	152575	3922.93
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	359	3996	6106.4	1.8303568752285548	636.1883054567977	87108.9	141116	6109.52
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	361	3999	5783.68	1.733623485543346	555.010666564166	84406.8	142161	7076.35
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	360	4008	5274.16	1.5808979131821426	596.2476415047694	83538.7	141829	6711.11
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	362	4012	4258.52	1.276465898123003	449.35759702045766	86670.2	142093	5955.87
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	363	4015	3904.47	1.170341528334802	161.82780972378987	83879.6	142536	5652.25
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	365	4019	5946.55	1.7824427938540488	234.86977242718424	84790.1	143052	6530.87
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	366	4022	4703.99	1.409992866092357	297.75629296457305	83968.9	143242	5922.95
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	367	4024	6740.2	2.0203346342223742	155.89499671253083	82510.3	144190	5990.94
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	368	4033	5373.15	1.6105695735841592	683.4314596212247	77278.8	144527	7626.56
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	370	4036	6050.57	1.8136221666696641	296.05573799539843	78640.9	145537	6868.04
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	371	4042	5889.13	1.7652314923055712	295.3224678211876	79740.1	146285	6427.79
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	374	4059	5118.18	1.5341438411596497	418.572442953428	79376.4	147381	7115.62
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	372	4060	7337.02	2.1992278594080656	436.1275616147184	76937.3	146817	7333.21
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	376	4064	4753.88	1.4249470951807157	625.3990725928525	78255.1	147693	7336.16
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_6	378	4085	7320.42	2.194252108699171	405.7829961937761	72589.8	149018	6878.38
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	379	4178	757.155	0.5911994128256982	659.5974605772839	133011	16799.9	5975.48
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	381	4297	3218.41	2.512988888975646	244.13520843991347	137603	51333.9	4535.61
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	384	4341	4373.34	3.414777740472082	95.31468931911527	142293	58333.5	4693.39
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	385	4424	1191.47	0.9303199006800915	256.4046801445021	149144	73822.7	3795.26
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	386	4558	6057.26	4.729610918943399	115.17794927848827	154708	91652.1	5562.91
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	387	4598	2644.71	2.065034238820654	492.869161137107	155668	94901	6827.88
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	15	460	3877.5	1.6042150206655164	226.37826750817112	34718.2	99847	8248.62
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	16	461	3829.91	1.5845258929199402	279.3429791492843	36529.8	99986.5	7089.17
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	388	4614	2429.58	1.8970571011392117	388.0636030343445	153062	96144.1	6152.24
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	389	4629	3772.01	2.945249119628956	667.8580987006156	157495	97386.8	9656.54
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	391	4657	4583.8	3.579108463274278	597.6443423977115	158214	98210.3	8017.03
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	392	4664	5261.65	4.108385192588486	360.36405203627066	158328	98649.2	10063.2
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	393	4669	5172.34	4.038650436086233	336.3599262694651	156972	99007.2	7924.73
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	397	4677	4126.04	3.221681723419041	84.91548739776219	159187	99197.8	7057.02
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	398	4680	5055.67	3.947552529456317	672.9631193460797	153267	99362.7	8730.07
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	400	4681	5429.68	4.239585854721209	365.40695122015364	154288	99926.1	7625.33
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	399	4685	3708.01	2.895276838628573	74.41700074579472	156092	99498.7	7032.37
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	402	4713	5045.58	3.9396740870298506	37.8549864614954	156164	100545	8730.51
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	401	4718	1833.46	1.4315965362962733	396.2335170073324	151192	100663	8185.25
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	403	4719	2819.79	2.2017396600323256	531.8430219529067	151622	100846	7424.92
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	404	4732	2463.83	1.9238000796433228	538.9471217104699	151207	100996	7684.22
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	406	4736	5579.91	4.356887976200701	35.510561809129406	157021	101590	9750.98
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	408	4764	2621.5	2.046911478789109	525.3617801096688	153284	103537	5750.96
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	407	4767	2025.61	1.5816305018310155	178.84630272946657	152090	103420	10073.3
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	409	4772	1427.92	1.1149440544697864	571.6397466936672	149852	103824	7720.16
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	411	4775	1847.94	1.4429027648726098	302.95214143491376	154155	104280	6114.39
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	410	4776	1296.81	1.0125711519391587	328.93768406797057	157478	103830	7583.65
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	412	4785	2136.79	1.6684417237313678	264.5467822522134	156301	104218	8358.87
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	414	4788	4160.35	3.24847155093659	137.13132391981054	151129	104740	8438.68
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	416	4790	1897.25	1.4814048457496232	512.563166838976	158284	105069	7153.51
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	415	4794	2099.81	1.6395671151158342	133.18408313308313	155815	105000	7391.55
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	417	4801	1032.44	0.806146590563047	422.8061021319347	149304	105595	4461.15
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	418	4805	2282.28	1.782042773149269	592.7984480411534	151525	106152	8499.8
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_1	419	4812	1709.29	1.3346425029866245	626.4990023934595	156704	106264	5341.8
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	420	4878	1541.56	1.2036760859210907	352.08095659947304	203386	118680	4939.18
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	421	4887	2851.56	2.226546212647672	365.0534207482516	161061	120065	9655.26
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	425	4890	2046.23	1.5977309461158264	620.6552988575864	161353	120665	8812.02
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	426	4898	1971.55	1.539419540723505	298.390683500675	164351	121118	7877.18
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	428	4901	1909.41	1.490899579139696	223.0	163059	121211	9162.87
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	427	4903	1403.36	1.0957671916358893	307.45568786412133	161146	121238	6887.81
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	430	4906	2148.61	1.677670979378626	585.4442757427901	165466	121787	10669.7
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	429	4911	1291.07	1.008089262986937	195.72429588581997	206258	121428	4801.91
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	431	4912	1830.55	1.429324359144537	619.6063266300628	160778	122242	10235
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	434	4929	3732.99	2.914781644556535	34.20526275297414	159967	122445	7656.9
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	432	4933	1606.76	1.2545853471902304	541.1922024567612	161818	122135	5603.05
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	437	4937	2679.44	2.092152009432268	403.5145598364451	164663	123258	9646.29
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	436	4953	2805.9	2.1908941134214617	36.40054944640259	160196	123266	9921.38
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	443	4963	3105.38	2.424733155827627	112.21853679316978	165451	123670	4733.53
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	442	4966	3254.69	2.541316925767738	24.515301344262525	159183	123746	8309.59
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	444	4971	5101.18	3.9830875061489333	30.805843601498726	166194	123866	8669.32
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	450	4972	6135.61	4.790787922324335	612.3561055464378	168766	124447	7684.9
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	441	4974	2336.08	1.8240507218652153	396.65854333418815	160910	123546	7618.19
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	440	4976	1113.72	0.869611387433533	506.6004342674807	167770	123496	8280.29
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	438	4978	3220.08	2.514292853183	501.05887877573826	158225	123483	10829.4
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	457	4985	2706.15	2.1130076285810215	636.2420922887765	162569	124876	9471.83
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	447	4986	2334.08	1.8224890880839533	394.04568263083405	165590	124335	8391.96
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	455	4987	4569.53	3.5679662062449733	219.69524346239268	169284	124783	8099.45
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	446	4989	3619.55	2.826205776483357	280.40149785619906	160097	124096	9081.96
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	451	4994	3672.11	2.867245512254921	142.0774436706967	158354	124442	9489.53
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	454	5003	4734.29	3.6966135971453333	42.20189569201838	166827	124670	7908.29
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	449	5009	1652.81	1.2905419650037868	514.4171459039833	164838	124331	9060.8
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	462	5024	3717.77	2.9028976114811313	601.7989697565126	168788	125662	9843.04
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	460	5025	4086.3	3.190652060185366	86.83317338436964	170152	125312	8417.2
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	459	5027	3267.7	2.551475353514847	492.3921201644072	159594	125082	7390.35
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	465	5038	1655.51	1.2926501706084905	586.7580421263947	165641	125935	6216.86
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	463	5079	3075.56	2.401449196149011	594.7100133678598	163111	125658	5831.97
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	470	5094	2810.02	2.194111079010861	437.88811356327085	169166	126977	6039
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	468	5098	4340.28	3.3889639340678213	647.0239562798274	164476	126963	6163.87
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	469	5103	6154.65	4.805654675921949	34.20526275297414	166869	126909	7948.5
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	466	5123	2706.23	2.1130700939322717	665.7063917373785	166190	126555	9846.93
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	472	5153	2925.7	2.2844359769190525	354.0903839417275	167850	127882	8561.7
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	479	5158	2826.08	2.2066509982743945	658.5225888304819	172097	128775	4393.18
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	475	5161	3639.23	2.8415722528909746	546.0586049134287	166688	128193	9489.42
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	478	5166	5031.35	3.928563062676172	627.0199358872093	168700	128868	9349.11
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	476	5170	4022.47	3.14081251805639	74.81310045707235	171018	128540	9601.16
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	480	5187	4406.35	3.4405525060318105	427.1978464365194	202068	129530	7241.12
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	483	5223	2288.39	1.786813564351024	389.23643200502187	173921	130306	6917.66
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	484	5224	2948.87	2.3025275042749724	159.0	171338	130508	7748.68
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	481	5226	5268.48	4.113718171951495	559.6070049597306	169431	130024	9251.15
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	482	5227	2683.88	2.0956188364266697	513.4374353317062	172291	130218	9046.19
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	485	5283	2442.42	1.9070827900149137	384.61019227264376	170908	132926	4730.84
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	487	5295	3285.56	2.5654207431815164	556.0035971106662	174131	134045	4397.41
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	486	5296	3285.64	2.565483208532767	414.701097177232	175814	133623	4877.27
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	488	5345	4445.41	3.471051213779856	20.248456731316587	176696	136368	8402.38
23-08-14_motorNeurons_SUNTAG307_MG132_005_XY1_555S.tif	Cell_2	490	5358	4522.65	3.531361510412193	489.09917194777586	177938	137008	5626.17
